0x12121	0x3000
0x16E65	0x922C
0x16E66	0x9215
0x16E67	0x9211
0x16E68	0x925E
0x16E69	0x9257
0x16E6A	0x9245
0x16E6B	0x9249
0x16E6C	0x9264
0x16E6D	0x9248
0x16E6E	0x9295
0x16E6F	0x923F
0x16E70	0x924B
0x16E71	0x9250
0x16E72	0x929C
0x16E73	0x9296
0x16E74	0x9293
0x16E75	0x929B
0x16E76	0x925A
0x16E77	0x92CF
0x16E78	0x92B9
0x16E79	0x92B7
0x16E7A	0x92E9
0x16E7B	0x930F
0x16E7C	0x92FA
0x16E7D	0x9344
0x16E7E	0x932E
0x16F21	0x9319
0x16F22	0x9322
0x16F23	0x931A
0x16F24	0x9323
0x16F25	0x933A
0x16F26	0x9335
0x16F27	0x933B
0x16F28	0x935C
0x16F29	0x9360
0x16F2A	0x937C
0x16F2B	0x936E
0x16F2C	0x9356
0x16F2D	0x93B0
0x16F2E	0x93AC
0x16F2F	0x93AD
0x16F30	0x9394
0x16F31	0x93B9
0x16F32	0x93D6
0x16F33	0x93D7
0x16F34	0x93E8
0x16F35	0x93E5
0x16F36	0x93D8
0x16F37	0x93C3
0x16F38	0x93DD
0x16F39	0x93D0
0x16F3A	0x93C8
0x16F3B	0x93E4
0x16F3C	0x941A
0x16F3D	0x9414
0x16F3E	0x9413
0x16F3F	0x9403
0x16F40	0x9407
0x16F41	0x9410
0x16F42	0x9436
0x16F43	0x942B
0x16F44	0x9435
0x16F45	0x9421
0x16F46	0x943A
0x16F47	0x9441
0x16F48	0x9452
0x16F49	0x9444
0x16F4A	0x945B
0x16F4B	0x9460
0x16F4C	0x9462
0x16F4D	0x945E
0x16F4E	0x946A
0x16F4F	0x9229
0x16F50	0x9470
0x16F51	0x9475
0x16F52	0x9477
0x16F53	0x947D
0x16F54	0x945A
0x16F55	0x947C
0x16F56	0x947E
0x16F57	0x9481
0x16F58	0x947F
0x16F59	0x9582
0x16F5A	0x9587
0x16F5B	0x958A
0x16F5C	0x9594
0x16F5D	0x9596
0x16F5E	0x9598
0x16F5F	0x9599
0x16F60	0x95A0
0x16F61	0x95A8
0x16F62	0x95A7
0x16F63	0x95AD
0x16F64	0x95BC
0x16F65	0x95BB
0x16F66	0x95B9
0x16F67	0x95BE
0x16F68	0x95CA
0x16F69	0x6FF6
0x16F6A	0x95C3
0x16F6B	0x95CD
0x16F6C	0x95CC
0x16F6D	0x95D5
0x16F6E	0x95D4
0x16F6F	0x95D6
0x16F70	0x95DC
0x16F71	0x95E1
0x16F72	0x95E5
0x16F73	0x95E2
0x16F74	0x9621
0x16F75	0x9628
0x16F76	0x962E
0x16F77	0x962F
0x16F78	0x9642
0x16F79	0x964C
0x16F7A	0x964F
0x16F7B	0x964B
0x16F7C	0x9677
0x16F7D	0x965C
0x16F7E	0x965E
0x17021	0x965D
0x17022	0x965F
0x17023	0x9666
0x17024	0x9672
0x17025	0x966C
0x17026	0x968D
0x17027	0x9698
0x17028	0x9695
0x17029	0x9697
0x1702A	0x96AA
0x1702B	0x96A7
0x1702C	0x96B1
0x1702D	0x96B2
0x1702E	0x96B0
0x1702F	0x96B4
0x17030	0x96B6
0x17031	0x96B8
0x17032	0x96B9
0x17033	0x96CE
0x17034	0x96CB
0x17035	0x96C9
0x17036	0x96CD
0x17037	0x894D
0x17038	0x96DC
0x17039	0x970D
0x1703A	0x96D5
0x1703B	0x96F9
0x1703C	0x9704
0x1703D	0x9706
0x1703E	0x9708
0x1703F	0x9713
0x17040	0x970E
0x17041	0x9711
0x17042	0x970F
0x17043	0x9716
0x17044	0x9719
0x17045	0x9724
0x17046	0x972A
0x17047	0x9730
0x17048	0x9739
0x17049	0x973D
0x1704A	0x973E
0x1704B	0x9744
0x1704C	0x9746
0x1704D	0x9748
0x1704E	0x9742
0x1704F	0x9749
0x17050	0x975C
0x17051	0x9760
0x17052	0x9764
0x17053	0x9766
0x17054	0x9768
0x17055	0x52D2
0x17056	0x976B
0x17057	0x9771
0x17058	0x9779
0x17059	0x9785
0x1705A	0x977C
0x1705B	0x9781
0x1705C	0x977A
0x1705D	0x9786
0x1705E	0x978B
0x1705F	0x978F
0x17060	0x9790
0x17061	0x979C
0x17062	0x97A8
0x17063	0x97A6
0x17064	0x97A3
0x17065	0x97B3
0x17066	0x97B4
0x17067	0x97C3
0x17068	0x97C6
0x17069	0x97C8
0x1706A	0x97CB
0x1706B	0x97DC
0x1706C	0x97ED
0x1706D	0x9F4F
0x1706E	0x97F2
0x1706F	0x7ADF
0x17070	0x97F6
0x17071	0x97F5
0x17072	0x980F
0x17073	0x980C
0x17074	0x9838
0x17075	0x9824
0x17076	0x9821
0x17077	0x9837
0x17078	0x983D
0x17079	0x9846
0x1707A	0x984F
0x1707B	0x984B
0x1707C	0x986B
0x1707D	0x986F
0x1707E	0x9870
0x17121	0x9871
0x17122	0x9874
0x17123	0x9873
0x17124	0x98AA
0x17125	0x98AF
0x17126	0x98B1
0x17127	0x98B6
0x17128	0x98C4
0x17129	0x98C3
0x1712A	0x98C6
0x1712B	0x98E9
0x1712C	0x98EB
0x1712D	0x9903
0x1712E	0x9909
0x1712F	0x9912
0x17130	0x9914
0x17131	0x9918
0x17132	0x9921
0x17133	0x991D
0x17134	0x991E
0x17135	0x9924
0x17136	0x9920
0x17137	0x992C
0x17138	0x992E
0x17139	0x993D
0x1713A	0x993E
0x1713B	0x9942
0x1713C	0x9949
0x1713D	0x9945
0x1713E	0x9950
0x1713F	0x994B
0x17140	0x9951
0x17141	0x9952
0x17142	0x994C
0x17143	0x9955
0x17144	0x9997
0x17145	0x9998
0x17146	0x99A5
0x17147	0x99AD
0x17148	0x99AE
0x17149	0x99BC
0x1714A	0x99DF
0x1714B	0x99DB
0x1714C	0x99DD
0x1714D	0x99D8
0x1714E	0x99D1
0x1714F	0x99ED
0x17150	0x99EE
0x17151	0x99F1
0x17152	0x99F2
0x17153	0x99FB
0x17154	0x99F8
0x17155	0x9A01
0x17156	0x9A0F
0x17157	0x9A05
0x17158	0x99E2
0x17159	0x9A19
0x1715A	0x9A2B
0x1715B	0x9A37
0x1715C	0x9A45
0x1715D	0x9A42
0x1715E	0x9A40
0x1715F	0x9A43
0x17160	0x9A3E
0x17161	0x9A55
0x17162	0x9A4D
0x17163	0x9A5B
0x17164	0x9A57
0x17165	0x9A5F
0x17166	0x9A62
0x17167	0x9A65
0x17168	0x9A64
0x17169	0x9A69
0x1716A	0x9A6B
0x1716B	0x9A6A
0x1716C	0x9AAD
0x1716D	0x9AB0
0x1716E	0x9ABC
0x1716F	0x9AC0
0x17170	0x9ACF
0x17171	0x9AD1
0x17172	0x9AD3
0x17173	0x9AD4
0x17174	0x9ADE
0x17175	0x9ADF
0x17176	0x9AE2
0x17177	0x9AE3
0x17178	0x9AE6
0x17179	0x9AEF
0x1717A	0x9AEB
0x1717B	0x9AEE
0x1717C	0x9AF4
0x1717D	0x9AF1
0x1717E	0x9AF7
0x17221	0x9AFB
0x17222	0x9B06
0x17223	0x9B18
0x17224	0x9B1A
0x17225	0x9B1F
0x17226	0x9B22
0x17227	0x9B23
0x17228	0x9B25
0x17229	0x9B27
0x1722A	0x9B28
0x1722B	0x9B29
0x1722C	0x9B2A
0x1722D	0x9B2E
0x1722E	0x9B2F
0x1722F	0x9B32
0x17230	0x9B44
0x17231	0x9B43
0x17232	0x9B4F
0x17233	0x9B4D
0x17234	0x9B4E
0x17235	0x9B51
0x17236	0x9B58
0x17237	0x9B74
0x17238	0x9B93
0x17239	0x9B83
0x1723A	0x9B91
0x1723B	0x9B96
0x1723C	0x9B97
0x1723D	0x9B9F
0x1723E	0x9BA0
0x1723F	0x9BA8
0x17240	0x9BB4
0x17241	0x9BC0
0x17242	0x9BCA
0x17243	0x9BB9
0x17244	0x9BC6
0x17245	0x9BCF
0x17246	0x9BD1
0x17247	0x9BD2
0x17248	0x9BE3
0x17249	0x9BE2
0x1724A	0x9BE4
0x1724B	0x9BD4
0x1724C	0x9BE1
0x1724D	0x9C3A
0x1724E	0x9BF2
0x1724F	0x9BF1
0x17250	0x9BF0
0x17251	0x9C15
0x17252	0x9C14
0x17253	0x9C09
0x17254	0x9C13
0x17255	0x9C0C
0x17256	0x9C06
0x17257	0x9C08
0x17258	0x9C12
0x17259	0x9C0A
0x1725A	0x9C04
0x1725B	0x9C2E
0x1725C	0x9C1B
0x1725D	0x9C25
0x1725E	0x9C24
0x1725F	0x9C21
0x17260	0x9C30
0x17261	0x9C47
0x17262	0x9C32
0x17263	0x9C46
0x17264	0x9C3E
0x17265	0x9C5A
0x17266	0x9C60
0x17267	0x9C67
0x17268	0x9C76
0x17269	0x9C78
0x1726A	0x9CE7
0x1726B	0x9CEC
0x1726C	0x9CF0
0x1726D	0x9D09
0x1726E	0x9D08
0x1726F	0x9CEB
0x17270	0x9D03
0x17271	0x9D06
0x17272	0x9D2A
0x17273	0x9D26
0x17274	0x9DAF
0x17275	0x9D23
0x17276	0x9D1F
0x17277	0x9D44
0x17278	0x9D15
0x17279	0x9D12
0x1727A	0x9D41
0x1727B	0x9D3F
0x1727C	0x9D3E
0x1727D	0x9D46
0x1727E	0x9D48
0x17321	0x9D5D
0x17322	0x9D5E
0x17323	0x9D64
0x17324	0x9D51
0x17325	0x9D50
0x17326	0x9D59
0x17327	0x9D72
0x17328	0x9D89
0x17329	0x9D87
0x1732A	0x9DAB
0x1732B	0x9D6F
0x1732C	0x9D7A
0x1732D	0x9D9A
0x1732E	0x9DA4
0x1732F	0x9DA9
0x17330	0x9DB2
0x17331	0x9DC4
0x17332	0x9DC1
0x17333	0x9DBB
0x17334	0x9DB8
0x17335	0x9DBA
0x17336	0x9DC6
0x17337	0x9DCF
0x17338	0x9DC2
0x17339	0x9DD9
0x1733A	0x9DD3
0x1733B	0x9DF8
0x1733C	0x9DE6
0x1733D	0x9DED
0x1733E	0x9DEF
0x1733F	0x9DFD
0x17340	0x9E1A
0x17341	0x9E1B
0x17342	0x9E1E
0x17343	0x9E75
0x17344	0x9E79
0x17345	0x9E7D
0x17346	0x9E81
0x17347	0x9E88
0x17348	0x9E8B
0x17349	0x9E8C
0x1734A	0x9E92
0x1734B	0x9E95
0x1734C	0x9E91
0x1734D	0x9E9D
0x1734E	0x9EA5
0x1734F	0x9EA9
0x17350	0x9EB8
0x17351	0x9EAA
0x17352	0x9EAD
0x17353	0x9761
0x17354	0x9ECC
0x17355	0x9ECE
0x17356	0x9ECF
0x17357	0x9ED0
0x17358	0x9ED4
0x17359	0x9EDC
0x1735A	0x9EDE
0x1735B	0x9EDD
0x1735C	0x9EE0
0x1735D	0x9EE5
0x1735E	0x9EE8
0x1735F	0x9EEF
0x17360	0x9EF4
0x17361	0x9EF6
0x17362	0x9EF7
0x17363	0x9EF9
0x17364	0x9EFB
0x17365	0x9EFC
0x17366	0x9EFD
0x17367	0x9F07
0x17368	0x9F08
0x17369	0x76B7
0x1736A	0x9F15
0x1736B	0x9F21
0x1736C	0x9F2C
0x1736D	0x9F3E
0x1736E	0x9F4A
0x1736F	0x9F52
0x17370	0x9F54
0x17371	0x9F63
0x17372	0x9F5F
0x17373	0x9F60
0x17374	0x9F61
0x17375	0x9F66
0x17376	0x9F67
0x17377	0x9F6C
0x17378	0x9F6A
0x17379	0x9F77
0x1737A	0x9F72
0x1737B	0x9F76
0x1737C	0x9F95
0x1737D	0x9F9C
0x1737E	0x9FA0
0x17421	0x582F
0x17422	0x69C7
0x17423	0x9059
0x17424	0x7464
0x17425	0x51DC
0x17426	0x7199
0x17427	0x5653
0x17428	0x5DE2
0x17429	0x5E14
0x1742A	0x5E18
0x1742B	0x5E58
0x1742C	0x5E5E
0x1742D	0x5EBE
0x1742E	0xF928
0x1742F	0x5ECB
0x17430	0x5EF9
0x17431	0x5F00
0x17432	0x5F02
0x17433	0x5F07
0x17434	0x5F1D
0x17435	0x5F23
0x17436	0x5F34
0x17437	0x5F36
0x17438	0x5F3D
0x17439	0x5F40
0x1743A	0x5F45
0x1743B	0x5F54
0x1743C	0x5F58
0x1743D	0x5F64
0x1743E	0x5F67
0x1743F	0x5F7D
0x17440	0x5F89
0x17441	0x5F9C
0x17442	0x5FA7
0x17443	0x5FAF
0x17444	0x5FB5
0x17445	0x5FB7
0x17446	0x5FC9
0x17447	0x5FDE
0x17448	0x5FE1
0x17449	0x5FE9
0x1744A	0x600D
0x1744B	0x6014
0x1744C	0x6018
0x1744D	0x6033
0x1744E	0x6035
0x1744F	0x6047
0x17450	0xFA3D
0x17451	0x609D
0x17452	0x609E
0x17453	0x60CB
0x17454	0x60D4
0x17455	0x60D5
0x17456	0x60DD
0x17457	0x60F8
0x17458	0x611C
0x17459	0x612B
0x1745A	0x6130
0x1745B	0x6137
0x1745C	0xFA3E
0x1745D	0x618D
0x1745E	0xFA3F
0x1745F	0x61BC
0x17460	0x61B9
0x17461	0xFA40
0x17462	0x6222
0x17463	0x623E
0x17464	0x6243
0x17465	0x6256
0x17466	0x625A
0x17467	0x626F
0x17468	0x6285
0x17469	0x62C4
0x1746A	0x62D6
0x1746B	0x62FC
0x1746C	0x630A
0x1746D	0x6318
0x1746E	0x6339
0x1746F	0x6343
0x17470	0x6365
0x17471	0x637C
0x17472	0x63E5
0x17473	0x63ED
0x17474	0x63F5
0x17475	0x6410
0x17476	0x6414
0x17477	0x6422
0x17478	0x6479
0x17479	0x6451
0x1747A	0x6460
0x1747B	0x646D
0x1747C	0x64CE
0x1747D	0x64BE
0x1747E	0x64BF
0x17521	0x64C4
0x17522	0x64CA
0x17523	0x64D0
0x17524	0x64F7
0x17525	0x64FB
0x17526	0x6522
0x17527	0x6529
0x17528	0xFA41
0x17529	0x6567
0x1752A	0x659D
0x1752B	0xFA42
0x1752C	0x6600
0x1752D	0x6609
0x1752E	0x6615
0x1752F	0x661E
0x17530	0x663A
0x17531	0x6622
0x17532	0x6624
0x17533	0x662B
0x17534	0x6630
0x17535	0x6631
0x17536	0x6633
0x17537	0x66FB
0x17538	0x6648
0x17539	0x664C
0x1753A	0x231C4
0x1753B	0x6659
0x1753C	0x665A
0x1753D	0x6661
0x1753E	0x6665
0x1753F	0x6673
0x17540	0x6677
0x17541	0x6678
0x17542	0x668D
0x17543	0xFA43
0x17544	0x66A0
0x17545	0x66B2
0x17546	0x66BB
0x17547	0x66C6
0x17548	0x66C8
0x17549	0x3B22
0x1754A	0x66DB
0x1754B	0x66E8
0x1754C	0x66FA
0x1754D	0x6713
0x1754E	0xF929
0x1754F	0x6733
0x17550	0x6766
0x17551	0x6747
0x17552	0x6748
0x17553	0x677B
0x17554	0x6781
0x17555	0x6793
0x17556	0x6798
0x17557	0x679B
0x17558	0x67BB
0x17559	0x67F9
0x1755A	0x67C0
0x1755B	0x67D7
0x1755C	0x67FC
0x1755D	0x6801
0x1755E	0x6852
0x1755F	0x681D
0x17560	0x682C
0x17561	0x6831
0x17562	0x685B
0x17563	0x6872
0x17564	0x6875
0x17565	0xFA44
0x17566	0x68A3
0x17567	0x68A5
0x17568	0x68B2
0x17569	0x68C8
0x1756A	0x68D0
0x1756B	0x68E8
0x1756C	0x68ED
0x1756D	0x68F0
0x1756E	0x68F1
0x1756F	0x68FC
0x17570	0x690A
0x17571	0x6949
0x17572	0x235C4
0x17573	0x6935
0x17574	0x6942
0x17575	0x6957
0x17576	0x6963
0x17577	0x6964
0x17578	0x6968
0x17579	0x6980
0x1757A	0xFA14
0x1757B	0x69A5
0x1757C	0x69AD
0x1757D	0x69CF
0x1757E	0x3BB6
0x17621	0x3BC3
0x17622	0x69E2
0x17623	0x69E9
0x17624	0x69EA
0x17625	0x69F5
0x17626	0x69F6
0x17627	0x6A0F
0x17628	0x6A15
0x17629	0x2373F
0x1762A	0x6A3B
0x1762B	0x6A3E
0x1762C	0x6A45
0x1762D	0x6A50
0x1762E	0x6A56
0x1762F	0x6A5B
0x17630	0x6A6B
0x17631	0x6A73
0x17632	0x23763
0x17633	0x6A89
0x17634	0x6A94
0x17635	0x6A9D
0x17636	0x6A9E
0x17637	0x6AA5
0x17638	0x6AE4
0x17639	0x6AE7
0x1763A	0x3C0F
0x1763B	0xF91D
0x1763C	0x6B1B
0x1763D	0x6B1E
0x1763E	0x6B2C
0x1763F	0x6B35
0x17640	0x6B46
0x17641	0x6B56
0x17642	0x6B60
0x17643	0x6B65
0x17644	0x6B67
0x17645	0x6B77
0x17646	0x6B82
0x17647	0x6BA9
0x17648	0x6BAD
0x17649	0xF970
0x1764A	0x6BCF
0x1764B	0x6BD6
0x1764C	0x6BD7
0x1764D	0x6BFF
0x1764E	0x6C05
0x1764F	0x6C10
0x17650	0x6C33
0x17651	0x6C59
0x17652	0x6C5C
0x17653	0x6CAA
0x17654	0x6C74
0x17655	0x6C76
0x17656	0x6C85
0x17657	0x6C86
0x17658	0x6C98
0x17659	0x6C9C
0x1765A	0x6CFB
0x1765B	0x6CC6
0x1765C	0x6CD4
0x1765D	0x6CE0
0x1765E	0x6CEB
0x1765F	0x6CEE
0x17660	0x23CFE
0x17661	0x6D04
0x17662	0x6D0E
0x17663	0x6D2E
0x17664	0x6D31
0x17665	0x6D39
0x17666	0x6D3F
0x17667	0x6D58
0x17668	0x6D65
0x17669	0xFA45
0x1766A	0x6D82
0x1766B	0x6D87
0x1766C	0x6D89
0x1766D	0x6D94
0x1766E	0x6DAA
0x1766F	0x6DAC
0x17670	0x6DBF
0x17671	0x6DC4
0x17672	0x6DD6
0x17673	0x6DDA
0x17674	0x6DDB
0x17675	0x6DDD
0x17676	0x6DFC
0x17677	0xFA46
0x17678	0x6E34
0x17679	0x6E44
0x1767A	0x6E5C
0x1767B	0x6E5E
0x1767C	0x6EAB
0x1767D	0x6EB1
0x1767E	0x6EC1
0x17721	0x6EC7
0x17722	0x6ECE
0x17723	0x6F10
0x17724	0x6F1A
0x17725	0xFA47
0x17726	0x6F2A
0x17727	0x6F2F
0x17728	0x6F33
0x17729	0x6F51
0x1772A	0x6F59
0x1772B	0x6F5E
0x1772C	0x6F61
0x1772D	0x6F62
0x1772E	0x6F7E
0x1772F	0x6F88
0x17730	0x6F8C
0x17731	0x6F8D
0x17732	0x6F94
0x17733	0x6FA0
0x17734	0x6FA7
0x17735	0x6FB6
0x17736	0x6FBC
0x17737	0x6FC7
0x17738	0x6FCA
0x17739	0x6FF9
0x1773A	0x6FF0
0x1773B	0x6FF5
0x1773C	0x7005
0x1773D	0x7006
0x1773E	0x7028
0x1773F	0x704A
0x17740	0x705D
0x17741	0x705E
0x17742	0x704E
0x17743	0x7064
0x17744	0x7075
0x17745	0x7085
0x17746	0x70A4
0x17747	0x70AB
0x17748	0x70B7
0x17749	0x70D4
0x1774A	0x70D8
0x1774B	0x70E4
0x1774C	0x710F
0x1774D	0x712B
0x1774E	0x711E
0x1774F	0x7120
0x17750	0x712E
0x17751	0x7130
0x17752	0x7146
0x17753	0x7147
0x17754	0x7151
0x17755	0xFA48
0x17756	0x7152
0x17757	0x715C
0x17758	0x7160
0x17759	0x7168
0x1775A	0xFA15
0x1775B	0x7185
0x1775C	0x7187
0x1775D	0x7192
0x1775E	0x71C1
0x1775F	0x71BA
0x17760	0x71C4
0x17761	0x71FE
0x17762	0x7200
0x17763	0x7215
0x17764	0x7255
0x17765	0x7256
0x17766	0x3E3F
0x17767	0x728D
0x17768	0x729B
0x17769	0x72BE
0x1776A	0x72C0
0x1776B	0x72FB
0x1776C	0x247F1
0x1776D	0x7327
0x1776E	0x7328
0x1776F	0xFA16
0x17770	0x7350
0x17771	0x7366
0x17772	0x737C
0x17773	0x7395
0x17774	0x739F
0x17775	0x73A0
0x17776	0x73A2
0x17777	0x73A6
0x17778	0x73AB
0x17779	0x73C9
0x1777A	0x73CF
0x1777B	0x73D6
0x1777C	0x73D9
0x1777D	0x73E3
0x1777E	0x73E9
0x17821	0x7407
0x17822	0x740A
0x17823	0x741A
0x17824	0x741B
0x17825	0xFA4A
0x17826	0x7426
0x17827	0x7428
0x17828	0x742A
0x17829	0x742B
0x1782A	0x742C
0x1782B	0x742E
0x1782C	0x742F
0x1782D	0x7430
0x1782E	0x7444
0x1782F	0x7446
0x17830	0x7447
0x17831	0x744B
0x17832	0x7457
0x17833	0x7462
0x17834	0x746B
0x17835	0x746D
0x17836	0x7486
0x17837	0x7487
0x17838	0x7489
0x17839	0x7498
0x1783A	0x749C
0x1783B	0x749F
0x1783C	0x74A3
0x1783D	0x7490
0x1783E	0x74A6
0x1783F	0x74A8
0x17840	0x74A9
0x17841	0x74B5
0x17842	0x74BF
0x17843	0x74C8
0x17844	0x74C9
0x17845	0x74DA
0x17846	0x74FF
0x17847	0x7501
0x17848	0x7517
0x17849	0x752F
0x1784A	0x756F
0x1784B	0x7579
0x1784C	0x7592
0x1784D	0x3F72
0x1784E	0x75CE
0x1784F	0x75E4
0x17850	0x7600
0x17851	0x7602
0x17852	0x7608
0x17853	0x7615
0x17854	0x7616
0x17855	0x7619
0x17856	0x761E
0x17857	0x762D
0x17858	0x7635
0x17859	0x7643
0x1785A	0x764B
0x1785B	0x7664
0x1785C	0x7665
0x1785D	0x766D
0x1785E	0x766F
0x1785F	0x7671
0x17860	0x7681
0x17861	0x769B
0x17862	0x769D
0x17863	0x769E
0x17864	0x76A6
0x17865	0x76AA
0x17866	0x76B6
0x17867	0x76C5
0x17868	0x76CC
0x17869	0x76CE
0x1786A	0x76D4
0x1786B	0x76E6
0x1786C	0x76F1
0x1786D	0x76FC
0x1786E	0x770A
0x1786F	0x7719
0x17870	0x7734
0x17871	0x7736
0x17872	0x7746
0x17873	0x774D
0x17874	0x774E
0x17875	0x775C
0x17876	0x775F
0x17877	0x7762
0x17878	0x777A
0x17879	0x7780
0x1787A	0x7794
0x1787B	0x77AA
0x1787C	0x77E0
0x1787D	0x782D
0x1787E	0x2548E
0x17921	0x7843
0x17922	0x784E
0x17923	0x784F
0x17924	0x7851
0x17925	0x7868
0x17926	0x786E
0x17927	0xFA4B
0x17928	0x78B0
0x17929	0x2550E
0x1792A	0x78AD
0x1792B	0x78E4
0x1792C	0x78F2
0x1792D	0x7900
0x1792E	0x78F7
0x1792F	0x791C
0x17930	0x792E
0x17931	0x7931
0x17932	0x7934
0x17933	0xFA4C
0x17934	0xFA4D
0x17935	0x7945
0x17936	0x7946
0x17937	0xFA4E
0x17938	0xFA4F
0x17939	0xFA50
0x1793A	0x795C
0x1793B	0xFA51
0x1793C	0xFA19
0x1793D	0xFA1A
0x1793E	0x7979
0x1793F	0xFA52
0x17940	0xFA53
0x17941	0xFA1B
0x17942	0x7998
0x17943	0x79B1
0x17944	0x79B8
0x17945	0x79C8
0x17946	0x79CA
0x17947	0x25771
0x17948	0x79D4
0x17949	0x79DE
0x1794A	0x79EB
0x1794B	0x79ED
0x1794C	0x7A03
0x1794D	0xFA54
0x1794E	0x7A39
0x1794F	0x7A5D
0x17950	0x7A6D
0x17951	0xFA55
0x17952	0x7A85
0x17953	0x7AA0
0x17954	0x259C4
0x17955	0x7AB3
0x17956	0x7ABB
0x17957	0x7ACE
0x17958	0x7AEB
0x17959	0x7AFD
0x1795A	0x7B12
0x1795B	0x7B2D
0x1795C	0x7B3B
0x1795D	0x7B47
0x1795E	0x7B4E
0x1795F	0x7B60
0x17960	0x7B6D
0x17961	0x7B6F
0x17962	0x7B72
0x17963	0x7B9E
0x17964	0xFA56
0x17965	0x7BD7
0x17966	0x7BD9
0x17967	0x7C01
0x17968	0x7C31
0x17969	0x7C1E
0x1796A	0x7C20
0x1796B	0x7C33
0x1796C	0x7C36
0x1796D	0x4264
0x1796E	0x25DA1
0x1796F	0x7C59
0x17970	0x7C6D
0x17971	0x7C79
0x17972	0x7C8F
0x17973	0x7C94
0x17974	0x7CA0
0x17975	0x7CBC
0x17976	0x7CD5
0x17977	0x7CD9
0x17978	0x7CDD
0x17979	0x7D07
0x1797A	0x7D08
0x1797B	0x7D13
0x1797C	0x7D1D
0x1797D	0x7D23
0x1797E	0x7D31
0x17A21	0x7D41
0x17A22	0x7D48
0x17A23	0x7D53
0x17A24	0x7D5C
0x17A25	0x7D7A
0x17A26	0x7D83
0x17A27	0x7D8B
0x17A28	0x7DA0
0x17A29	0x7DA6
0x17A2A	0x7DC2
0x17A2B	0x7DCC
0x17A2C	0x7DD6
0x17A2D	0x7DE3
0x17A2E	0xFA57
0x17A2F	0x7E28
0x17A30	0x7E08
0x17A31	0x7E11
0x17A32	0x7E15
0x17A33	0xFA59
0x17A34	0x7E47
0x17A35	0x7E52
0x17A36	0x7E61
0x17A37	0x7E8A
0x17A38	0x7E8D
0x17A39	0x7F47
0x17A3A	0xFA5A
0x17A3B	0x7F91
0x17A3C	0x7F97
0x17A3D	0x7FBF
0x17A3E	0x7FCE
0x17A3F	0x7FDB
0x17A40	0x7FDF
0x17A41	0x7FEC
0x17A42	0x7FEE
0x17A43	0x7FFA
0x17A44	0xFA5B
0x17A45	0x8014
0x17A46	0x8026
0x17A47	0x8035
0x17A48	0x8037
0x17A49	0x803C
0x17A4A	0x80CA
0x17A4B	0x80D7
0x17A4C	0x80E0
0x17A4D	0x80F3
0x17A4E	0x8118
0x17A4F	0x814A
0x17A50	0x8160
0x17A51	0x8167
0x17A52	0x8168
0x17A53	0x816D
0x17A54	0x81BB
0x17A55	0x81CA
0x17A56	0x81CF
0x17A57	0x81D7
0x17A58	0xFA5C
0x17A59	0x4453
0x17A5A	0x445B
0x17A5B	0x8260
0x17A5C	0x8274
0x17A5D	0x26AFF
0x17A5E	0x828E
0x17A5F	0x82A1
0x17A60	0x82A3
0x17A61	0x82A4
0x17A62	0x82A9
0x17A63	0x82AE
0x17A64	0x82B7
0x17A65	0x82BE
0x17A66	0x82BF
0x17A67	0x82C6
0x17A68	0x82D5
0x17A69	0x82FD
0x17A6A	0x82FE
0x17A6B	0x8300
0x17A6C	0x8301
0x17A6D	0x8362
0x17A6E	0x8322
0x17A6F	0x832D
0x17A70	0x833A
0x17A71	0x8343
0x17A72	0x8347
0x17A73	0x8351
0x17A74	0x8355
0x17A75	0x837D
0x17A76	0x8386
0x17A77	0x8392
0x17A78	0x8398
0x17A79	0x83A7
0x17A7A	0x83A9
0x17A7B	0x83BF
0x17A7C	0x83C0
0x17A7D	0x83C7
0x17A7E	0x83CF
0x17B21	0x83D1
0x17B22	0x83E1
0x17B23	0x83EA
0x17B24	0x8401
0x17B25	0x8406
0x17B26	0x840A
0x17B27	0xFA5F
0x17B28	0x8448
0x17B29	0x845F
0x17B2A	0x8470
0x17B2B	0x8473
0x17B2C	0x8485
0x17B2D	0x849E
0x17B2E	0x84AF
0x17B2F	0x84B4
0x17B30	0x84BA
0x17B31	0x84C0
0x17B32	0x84C2
0x17B33	0x26E40
0x17B34	0x8532
0x17B35	0x851E
0x17B36	0x8523
0x17B37	0x852F
0x17B38	0x8559
0x17B39	0x8564
0x17B3A	0xFA1F
0x17B3B	0x85AD
0x17B3C	0x857A
0x17B3D	0x858C
0x17B3E	0x858F
0x17B3F	0x85A2
0x17B40	0x85B0
0x17B41	0x85CB
0x17B42	0x85CE
0x17B43	0x85ED
0x17B44	0x8612
0x17B45	0x85FF
0x17B46	0x8604
0x17B47	0x8605
0x17B48	0x8610
0x17B49	0x270F4
0x17B4A	0x8618
0x17B4B	0x8629
0x17B4C	0x8638
0x17B4D	0x8657
0x17B4E	0x865B
0x17B4F	0xF936
0x17B50	0x8662
0x17B51	0x459D
0x17B52	0x866C
0x17B53	0x8675
0x17B54	0x8698
0x17B55	0x86B8
0x17B56	0x86FA
0x17B57	0x86FC
0x17B58	0x86FD
0x17B59	0x870B
0x17B5A	0x8771
0x17B5B	0x8787
0x17B5C	0x8788
0x17B5D	0x87AC
0x17B5E	0x87AD
0x17B5F	0x87B5
0x17B60	0x45EA
0x17B61	0x87D6
0x17B62	0x87EC
